CONTRACT_ID;COLL_STATUS;INSTALLATION_DATE;VOICE_SERVICE_NAME;NET_SERVICE_NAME;SEGMENT_GROUP
392;0;2014-12-12;Lakossági Hang XS;Korlátlan Net;LAK
393;0;2022-12-13;Lakossági Hang XS;Korlátlan Net;LAK
394;0;2021-12-14;Lakossági Hang M;Net 3GB;LAK
395;0;2016-03-31;Lakossági Hang Korlátlan;Korlátlan Net;LAK
396;0;2021-04-10;Lakossági Hang XS;Korlátlan Net;LAK
397;0;2019-09-24;Lakossági Hang XS;Net 5GB;LAK
398;0;2018-09-05;Lakossági Hang XS;Net 3GB;LAK
399;0;2016-06-07;Lakossági Hang M;Net 5GB;LAK
400;0;2022-07-27;Lakossági Hang Korlátlan;Net 5GB;LAK
401;0;2015-04-11;Lakossági Hang Korlátlan;Net 3GB;LAK
402;0;2012-02-15;Lakossági Hang Korlátlan;Net 5GB;LAK
403;0;2011-10-12;Üzleti Hang M;ÜzlNet Korlátlan;ENT
404;0;2012-08-04;Lakossági Hang Korlátlan;Korlátlan Net;LAK
405;0;2018-01-20;Lakossági Hang XS;Korlátlan Net;LAK
406;0;2016-12-22;Lakossági Hang M;Net 5GB;LAK
407;0;2016-03-31;Üzleti Hang XL;Vállalkozók Netje;ENT
408;0;2012-07-24;Lakossági Hang M;Korlátlan Net;LAK
409;0;2012-10-13;Lakossági Hang XS;Net 5GB;LAK
410;0;2017-05-26;Lakossági Hang M;Net 5GB;LAK
411;0;2019-04-23;Lakossági Hang M;Net 3GB;LAK
412;0;2016-02-29;Lakossági Hang M;Net 3GB;LAK
413;0;2020-08-12;Lakossági Hang XS;Net 5GB;LAK
414;1;2012-06-23;Lakossági Hang XS;Korlátlan Net;LAK
415;0;2013-10-14;Lakossági Hang XS;Net 5GB;LAK
416;0;2016-11-26;Lakossági Hang M;Net 5GB;LAK
417;1;2019-04-07;Lakossági Hang Korlátlan;Korlátlan Net;LAK
418;0;2012-02-16;Lakossági Hang XS;Korlátlan Net;LAK
419;0;2018-07-20;Lakossági Hang Korlátlan;Net 3GB;LAK
420;0;2011-11-29;Lakossági Hang XS;Net 3GB;LAK
421;0;2013-09-23;Lakossági Hang M;Net 5GB;LAK
422;0;2010-03-09;Lakossági Hang Korlátlan;Net 5GB;LAK
423;0;2021-02-11;Lakossági Hang Korlátlan;Net 3GB;LAK
424;0;2022-05-21;Lakossági Hang M;Net 5GB;LAK
425;1;2013-11-05;Lakossági Hang XS;Net 3GB;LAK
426;0;2017-11-15;Lakossági Hang M;Korlátlan Net;LAK
427;0;2016-01-20;Lakossági Hang XS;Net 3GB;LAK
428;0;2012-04-17;Lakossági Hang Korlátlan;Korlátlan Net;LAK
429;0;2014-12-24;Lakossági Hang M;Net 5GB;LAK
430;0;2018-07-29;Lakossági Hang XS;Korlátlan Net;LAK
431;0;2021-08-15;Lakossági Hang Korlátlan;Korlátlan Net;LAK
432;0;2021-01-24;Üzleti Hang S;ÜzlNet Korlátlan;ENT
433;0;2010-09-23;Lakossági Hang XS;Net 5GB;LAK
434;0;2023-03-24;Lakossági Hang M;Net 3GB;LAK
435;0;2017-08-05;Lakossági Hang Korlátlan;Net 3GB;LAK
436;0;2022-10-05;Lakossági Hang XS;Net 3GB;LAK
437;0;2017-10-16;Lakossági Hang XS;Net 3GB;LAK
438;0;2015-02-16;Lakossági Hang XS;Korlátlan Net;LAK
439;0;2022-06-29;Lakossági Hang M;Net 3GB;LAK
440;0;2018-03-21;Lakossági Hang M;Net 5GB;LAK
441;0;2016-10-01;Lakossági Hang XS;Net 5GB;LAK
442;0;2011-03-31;Lakossági Hang Korlátlan;Net 3GB;LAK
443;0;2011-01-27;Lakossági Hang Korlátlan;Net 5GB;LAK
444;0;2019-11-13;Lakossági Hang XS;Net 5GB;LAK
445;0;2013-07-10;Lakossági Hang Korlátlan;Net 5GB;LAK
446;0;2013-08-20;Lakossági Hang XS;Net 3GB;LAK
447;0;2015-11-24;Lakossági Hang Korlátlan;Net 3GB;LAK
448;0;2013-08-26;Üzleti Hang S;Vállalkozók Netje;ENT
449;0;2019-12-17;Lakossági Hang Korlátlan;Korlátlan Net;LAK
450;0;2019-11-18;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
451;0;2022-09-04;Lakossági Hang XS;Net 3GB;LAK
452;0;2010-10-02;Lakossági Hang XS;Net 3GB;LAK
453;0;2015-11-10;Lakossági Hang Korlátlan;Net 3GB;LAK
454;0;2018-01-29;Lakossági Hang Korlátlan;Net 3GB;LAK
455;0;2014-07-08;Lakossági Hang M;Net 5GB;LAK
456;0;2023-02-24;Lakossági Hang M;Korlátlan Net;LAK
457;0;2013-10-17;Lakossági Hang M;Net 5GB;LAK
458;0;2021-03-09;Lakossági Hang XS;Net 5GB;LAK
459;0;2014-11-17;Lakossági Hang M;Net 5GB;LAK
460;0;2012-10-02;Lakossági Hang M;Korlátlan Net;LAK
461;0;2022-08-09;Lakossági Hang Korlátlan;Net 3GB;LAK
462;0;2018-04-19;Lakossági Hang M;Net 3GB;LAK
463;0;2015-04-11;Lakossági Hang M;Korlátlan Net;LAK
464;0;2013-08-12;Lakossági Hang M;Korlátlan Net;LAK
465;0;2015-12-08;Lakossági Hang M;Net 3GB;LAK
466;0;2014-06-17;Lakossági Hang Korlátlan;Net 5GB;LAK
467;0;2012-06-25;Lakossági Hang M;Net 3GB;LAK
468;1;2017-03-29;Lakossági Hang M;Net 5GB;LAK
469;0;2020-11-04;Lakossági Hang M;Net 5GB;LAK
470;0;2020-05-17;Lakossági Hang Korlátlan;Net 3GB;LAK
471;1;2013-11-26;Lakossági Hang M;Net 3GB;LAK
472;0;2021-05-13;Lakossági Hang M;Net 5GB;LAK
473;0;2013-10-17;Lakossági Hang Korlátlan;Korlátlan Net;LAK
474;0;2016-04-12;Üzleti Hang S;Vállalkozók Netje;ENT
475;0;2013-12-13;Lakossági Hang Korlátlan;Net 5GB;LAK
476;0;2014-04-22;Lakossági Hang XS;Korlátlan Net;LAK
477;1;2021-07-27;Lakossági Hang XS;Korlátlan Net;LAK
478;0;2013-03-10;Lakossági Hang M;Net 3GB;LAK
479;0;2017-05-17;Lakossági Hang Korlátlan;Korlátlan Net;LAK
480;0;2022-01-09;Lakossági Hang XS;Net 3GB;LAK
481;1;2022-06-24;Lakossági Hang Korlátlan;Net 5GB;LAK
482;0;2013-07-31;Lakossági Hang XS;Net 5GB;LAK
483;0;2021-07-28;Lakossági Hang M;Korlátlan Net;LAK
484;0;2013-02-05;Lakossági Hang Korlátlan;Net 3GB;LAK
485;0;2020-07-15;Lakossági Hang Korlátlan;Net 5GB;LAK
486;0;2011-12-07;Lakossági Hang M;Net 5GB;LAK
487;0;2019-07-24;Lakossági Hang Korlátlan;Net 5GB;LAK
488;0;2013-10-19;Lakossági Hang M;Net 5GB;LAK
489;0;2014-10-01;Lakossági Hang XS;Net 5GB;LAK
490;0;2020-03-09;Lakossági Hang Korlátlan;Net 5GB;LAK
491;0;2011-10-27;Lakossági Hang M;Net 3GB;LAK
492;0;2017-06-15;Lakossági Hang M;Net 5GB;LAK
493;0;2020-05-05;Lakossági Hang XS;Korlátlan Net;LAK
494;0;2013-04-28;Lakossági Hang XS;Korlátlan Net;LAK
495;0;2020-01-18;Lakossági Hang XS;Net 3GB;LAK
496;0;2016-12-12;Lakossági Hang Korlátlan;Korlátlan Net;LAK
497;0;2013-05-08;Lakossági Hang XS;Korlátlan Net;LAK
498;0;2019-05-17;Lakossági Hang Korlátlan;Korlátlan Net;LAK
499;0;2017-12-08;Lakossági Hang Korlátlan;Net 5GB;LAK
500;0;2011-07-27;Lakossági Hang XS;Net 5GB;LAK
501;0;2010-12-14;Lakossági Hang M;Korlátlan Net;LAK
502;0;2018-02-17;Lakossági Hang XS;Korlátlan Net;LAK
503;0;2016-02-19;Lakossági Hang Korlátlan;Net 3GB;LAK
504;0;2015-12-22;Lakossági Hang XS;Net 3GB;LAK
505;0;2022-11-29;Lakossági Hang M;Net 5GB;LAK
506;0;2015-04-13;Lakossági Hang Korlátlan;Net 3GB;LAK
507;0;2019-01-31;Lakossági Hang M;Net 5GB;LAK
508;0;2011-01-24;Lakossági Hang M;Net 5GB;LAK
509;0;2011-10-30;Lakossági Hang M;Korlátlan Net;LAK
510;0;2011-11-03;Lakossági Hang XS;Net 5GB;LAK
511;0;2014-07-20;Lakossági Hang M;Net 3GB;LAK
512;0;2013-06-18;Lakossági Hang M;Net 3GB;LAK
513;0;2011-01-31;Lakossági Hang XS;Net 3GB;LAK
514;0;2014-06-04;Lakossági Hang M;Korlátlan Net;LAK
515;0;2016-02-16;Lakossági Hang XS;Korlátlan Net;LAK
516;0;2013-05-17;Lakossági Hang M;Net 5GB;LAK
517;1;2014-11-07;Lakossági Hang M;Net 5GB;LAK
518;0;2014-03-17;Lakossági Hang XS;Net 3GB;LAK
519;0;2014-02-08;Üzleti Hang S;ÜzlNet 2GB;ENT
520;0;2022-08-17;Lakossági Hang Korlátlan;Net 5GB;LAK
521;1;2022-12-14;Lakossági Hang Korlátlan;Net 3GB;LAK
522;0;2020-02-03;Üzleti Hang XL;ÜzlNet 2GB;ENT
523;0;2012-12-11;Lakossági Hang M;Net 5GB;LAK
524;0;2014-10-25;Lakossági Hang M;Korlátlan Net;LAK
525;0;2021-08-08;Lakossági Hang Korlátlan;Korlátlan Net;LAK
526;0;2013-08-13;Lakossági Hang Korlátlan;Net 3GB;LAK
527;0;2015-01-27;Lakossági Hang M;Net 5GB;LAK
528;0;2014-01-08;Lakossági Hang M;Net 3GB;LAK
529;1;2012-08-10;Lakossági Hang XS;Korlátlan Net;LAK
530;0;2010-03-05;Lakossági Hang XS;Net 5GB;LAK
531;0;2017-04-07;Lakossági Hang XS;Korlátlan Net;LAK
532;0;2020-10-01;Lakossági Hang M;Net 3GB;LAK
533;1;2014-08-14;Lakossági Hang XS;Net 5GB;LAK
534;0;2014-04-03;Lakossági Hang XS;Net 3GB;LAK
535;0;2013-07-04;Lakossági Hang M;Net 3GB;LAK
536;0;2010-11-29;Lakossági Hang M;Korlátlan Net;LAK
537;0;2022-10-27;Lakossági Hang Korlátlan;Net 3GB;LAK
538;0;2019-08-10;Lakossági Hang XS;Net 5GB;LAK
539;1;2020-01-03;Lakossági Hang Korlátlan;Net 3GB;LAK
540;0;2021-06-14;Lakossági Hang XS;Korlátlan Net;LAK
541;1;2020-11-23;Lakossági Hang Korlátlan;Korlátlan Net;LAK
542;0;2022-10-13;Üzleti Hang XL;ÜzlNet 2GB;ENT
543;0;2020-01-10;Üzleti Hang M;ÜzlNet 2GB;ENT
544;0;2021-11-06;Lakossági Hang Korlátlan;Korlátlan Net;LAK
545;1;2010-06-27;Lakossági Hang Korlátlan;Korlátlan Net;LAK
546;0;2013-03-13;Lakossági Hang Korlátlan;Net 3GB;LAK
547;0;2014-08-07;Lakossági Hang Korlátlan;Net 3GB;LAK
548;0;2019-10-27;Lakossági Hang XS;Net 3GB;LAK
549;0;2010-01-30;Üzleti Hang M;ÜzlNet 2GB;ENT
550;0;2017-04-11;Lakossági Hang XS;Korlátlan Net;LAK
551;0;2023-06-16;Lakossági Hang XS;Net 3GB;LAK
552;1;2018-09-09;Lakossági Hang M;Net 5GB;LAK
553;0;2022-07-13;Lakossági Hang M;Net 3GB;LAK
554;0;2023-06-19;Lakossági Hang XS;Korlátlan Net;LAK
555;0;2010-05-04;Lakossági Hang XS;Net 3GB;LAK
556;0;2010-02-18;Lakossági Hang M;Korlátlan Net;LAK
557;0;2019-04-18;Lakossági Hang M;Korlátlan Net;LAK
558;0;2020-10-05;Lakossági Hang M;Korlátlan Net;LAK
559;0;2012-11-26;Lakossági Hang M;Korlátlan Net;LAK
560;0;2017-03-29;Lakossági Hang Korlátlan;Korlátlan Net;LAK
561;0;2015-12-04;Lakossági Hang Korlátlan;Net 5GB;LAK
562;0;2014-04-19;Lakossági Hang Korlátlan;Net 5GB;LAK
563;0;2018-12-19;Lakossági Hang Korlátlan;Net 5GB;LAK
564;0;2014-08-07;Lakossági Hang Korlátlan;Korlátlan Net;LAK
565;1;2022-02-02;Lakossági Hang XS;Net 3GB;LAK
566;0;2021-06-16;Lakossági Hang XS;Korlátlan Net;LAK
567;0;2017-10-05;Lakossági Hang XS;Korlátlan Net;LAK
568;0;2021-10-08;Lakossági Hang XS;Net 3GB;LAK
569;0;2012-04-19;Lakossági Hang M;Korlátlan Net;LAK
570;0;2020-11-04;Lakossági Hang XS;Net 5GB;LAK
571;0;2015-04-10;Lakossági Hang Korlátlan;Net 5GB;LAK
572;0;2012-04-25;Lakossági Hang XS;Korlátlan Net;LAK
573;0;2021-02-10;Lakossági Hang Korlátlan;Korlátlan Net;LAK
574;0;2019-07-02;Lakossági Hang Korlátlan;Net 3GB;LAK
575;0;2021-08-30;Lakossági Hang Korlátlan;Korlátlan Net;LAK
576;0;2022-04-30;Lakossági Hang M;Korlátlan Net;LAK
577;0;2022-10-05;Lakossági Hang XS;Net 3GB;LAK
578;0;2022-01-19;Lakossági Hang Korlátlan;Korlátlan Net;LAK
579;0;2013-02-26;Lakossági Hang Korlátlan;Net 3GB;LAK
580;0;2014-06-19;Lakossági Hang XS;Korlátlan Net;LAK
581;1;2018-08-21;Lakossági Hang M;Net 5GB;LAK
582;0;2011-11-27;Lakossági Hang Korlátlan;Net 3GB;LAK
583;0;2015-07-31;Lakossági Hang M;Net 5GB;LAK
584;0;2021-12-26;Lakossági Hang M;Net 5GB;LAK
585;0;2018-12-24;Lakossági Hang Korlátlan;Net 5GB;LAK
586;0;2012-09-23;Lakossági Hang Korlátlan;Net 5GB;LAK
587;0;2013-04-07;Lakossági Hang XS;Korlátlan Net;LAK
588;0;2010-06-22;Lakossági Hang M;Net 3GB;LAK
589;0;2019-04-09;Lakossági Hang XS;Net 3GB;LAK
590;0;2017-12-23;Lakossági Hang XS;Net 3GB;LAK
591;0;2019-09-26;Lakossági Hang M;Net 5GB;LAK
592;0;2021-10-04;Lakossági Hang M;Net 5GB;LAK
593;0;2020-06-23;Lakossági Hang XS;Korlátlan Net;LAK
594;0;2017-10-09;Lakossági Hang M;Net 3GB;LAK
595;0;2017-02-21;Lakossági Hang Korlátlan;Net 3GB;LAK
596;0;2017-10-03;Lakossági Hang Korlátlan;Korlátlan Net;LAK
597;0;2022-06-11;Lakossági Hang M;Net 5GB;LAK
598;0;2021-04-27;Lakossági Hang Korlátlan;Net 3GB;LAK
599;0;2013-04-17;Üzleti Hang M;ÜzlNet Korlátlan;ENT
600;0;2019-01-06;Üzleti Hang S;ÜzlNet Korlátlan;ENT
601;0;2013-04-24;Üzleti Hang M;ÜzlNet Korlátlan;ENT
602;0;2010-02-02;Lakossági Hang Korlátlan;Korlátlan Net;LAK
603;0;2017-06-29;Lakossági Hang M;Net 3GB;LAK
604;0;2010-07-30;Lakossági Hang M;Net 5GB;LAK
605;0;2019-05-18;Üzleti Hang XL;ÜzlNet 2GB;ENT
606;0;2015-10-07;Lakossági Hang XS;Net 3GB;LAK
607;0;2016-10-06;Lakossági Hang Korlátlan;Net 3GB;LAK
608;0;2017-09-24;Üzleti Hang M;ÜzlNet Korlátlan;ENT
609;0;2022-05-31;Lakossági Hang Korlátlan;Net 5GB;LAK
610;0;2011-11-25;Lakossági Hang M;Net 3GB;LAK
611;0;2016-07-30;Lakossági Hang M;Net 5GB;LAK
612;0;2018-04-08;Üzleti Hang S;ÜzlNet Korlátlan;ENT
613;0;2022-02-19;Lakossági Hang M;Korlátlan Net;LAK
614;0;2021-10-02;Lakossági Hang Korlátlan;Korlátlan Net;LAK
615;0;2012-03-18;Lakossági Hang XS;Net 3GB;LAK
616;0;2021-08-21;Lakossági Hang Korlátlan;Korlátlan Net;LAK
617;0;2023-04-26;Lakossági Hang Korlátlan;Korlátlan Net;LAK
618;0;2010-05-03;Lakossági Hang XS;Korlátlan Net;LAK
619;0;2012-10-01;Lakossági Hang M;Net 5GB;LAK
620;0;2016-12-04;Lakossági Hang XS;Net 5GB;LAK
621;0;2016-03-27;Lakossági Hang XS;Net 3GB;LAK
622;0;2018-05-07;Lakossági Hang Korlátlan;Net 3GB;LAK
623;0;2010-07-13;Lakossági Hang M;Net 5GB;LAK
624;0;2021-09-04;Lakossági Hang M;Net 3GB;LAK
625;0;2018-02-23;Lakossági Hang Korlátlan;Net 3GB;LAK
626;0;2018-06-05;Lakossági Hang Korlátlan;Korlátlan Net;LAK
627;0;2020-02-17;Lakossági Hang XS;Korlátlan Net;LAK
628;0;2015-04-08;Üzleti Hang M;ÜzlNet Korlátlan;ENT
629;0;2010-10-10;Lakossági Hang XS;Net 5GB;LAK
630;1;2013-01-24;Lakossági Hang Korlátlan;Korlátlan Net;LAK
631;1;2021-12-20;Lakossági Hang Korlátlan;Net 5GB;LAK
632;0;2017-02-17;Lakossági Hang XS;Net 5GB;LAK
633;1;2014-07-10;Lakossági Hang Korlátlan;Net 3GB;LAK
634;0;2017-08-17;Üzleti Hang XL;ÜzlNet 2GB;ENT
635;0;2015-05-06;Lakossági Hang XS;Net 3GB;LAK
636;0;2016-07-15;Lakossági Hang XS;Net 5GB;LAK
637;0;2010-11-17;Üzleti Hang S;ÜzlNet 2GB;ENT
638;0;2014-01-31;Lakossági Hang Korlátlan;Net 3GB;LAK
639;0;2013-05-16;Üzleti Hang XL;ÜzlNet 2GB;ENT
640;0;2021-03-19;Lakossági Hang Korlátlan;Korlátlan Net;LAK
641;0;2017-02-28;Lakossági Hang M;Korlátlan Net;LAK
642;0;2012-06-12;Lakossági Hang XS;Net 3GB;LAK
643;0;2020-08-06;Lakossági Hang M;Korlátlan Net;LAK
644;0;2018-07-12;Lakossági Hang XS;Net 3GB;LAK
645;0;2018-01-25;Lakossági Hang XS;Korlátlan Net;LAK
646;0;2020-11-15;Lakossági Hang XS;Net 3GB;LAK
647;0;2021-08-21;Lakossági Hang Korlátlan;Korlátlan Net;LAK
648;0;2015-06-26;Lakossági Hang XS;Net 3GB;LAK
649;0;2011-05-15;Lakossági Hang XS;Net 5GB;LAK
650;0;2020-12-25;Üzleti Hang S;ÜzlNet Korlátlan;ENT
651;0;2011-04-10;Lakossági Hang Korlátlan;Net 5GB;LAK
652;0;2011-04-23;Lakossági Hang M;Net 3GB;LAK
653;0;2016-05-26;Lakossági Hang Korlátlan;Net 5GB;LAK
654;0;2016-03-24;Lakossági Hang M;Net 5GB;LAK
655;0;2013-01-05;Üzleti Hang M;Vállalkozók Netje;ENT
656;0;2016-12-22;Lakossági Hang M;Net 3GB;LAK
657;0;2014-11-02;Lakossági Hang Korlátlan;Net 5GB;LAK
658;0;2010-12-05;Lakossági Hang Korlátlan;Net 3GB;LAK
659;0;2012-12-04;Lakossági Hang Korlátlan;Net 3GB;LAK
660;0;2020-07-02;Lakossági Hang M;Net 5GB;LAK
661;1;2017-09-07;Lakossági Hang XS;Korlátlan Net;LAK
662;0;2014-08-10;Lakossági Hang Korlátlan;Korlátlan Net;LAK
663;0;2020-04-01;Lakossági Hang Korlátlan;Korlátlan Net;LAK
664;0;2012-02-13;Lakossági Hang XS;Korlátlan Net;LAK
665;0;2017-05-18;Lakossági Hang Korlátlan;Korlátlan Net;LAK
666;0;2010-08-17;Lakossági Hang Korlátlan;Net 3GB;LAK
667;0;2020-04-27;Lakossági Hang Korlátlan;Korlátlan Net;LAK
668;1;2014-12-08;Lakossági Hang XS;Net 3GB;LAK
669;0;2015-02-26;Lakossági Hang Korlátlan;Net 5GB;LAK
670;0;2010-08-15;Üzleti Hang S;ÜzlNet Korlátlan;ENT
671;0;2018-04-20;Lakossági Hang M;Net 5GB;LAK
672;0;2010-04-27;Lakossági Hang XS;Net 5GB;LAK
673;0;2011-12-07;Lakossági Hang M;Korlátlan Net;LAK
674;0;2017-10-03;Lakossági Hang M;Net 5GB;LAK
675;0;2023-02-20;Lakossági Hang XS;Net 3GB;LAK
676;0;2013-09-26;Lakossági Hang M;Korlátlan Net;LAK
677;0;2017-08-12;Üzleti Hang S;Vállalkozók Netje;ENT
678;0;2013-05-18;Lakossági Hang XS;Net 3GB;LAK
679;0;2022-01-06;Lakossági Hang Korlátlan;Net 3GB;LAK
680;0;2017-03-06;Lakossági Hang XS;Korlátlan Net;LAK
681;0;2017-05-18;Lakossági Hang Korlátlan;Net 5GB;LAK
682;1;2017-12-24;Lakossági Hang Korlátlan;Korlátlan Net;LAK
683;0;2021-12-07;Lakossági Hang Korlátlan;Net 5GB;LAK
684;0;2011-01-13;Lakossági Hang XS;Net 5GB;LAK
685;0;2019-10-19;Lakossági Hang M;Net 5GB;LAK
686;0;2016-10-07;Lakossági Hang M;Korlátlan Net;LAK
687;0;2013-11-23;Lakossági Hang XS;Korlátlan Net;LAK
688;1;2015-03-08;Lakossági Hang M;Korlátlan Net;LAK
689;0;2023-03-27;Lakossági Hang XS;Net 3GB;LAK
690;0;2012-09-17;Lakossági Hang M;Korlátlan Net;LAK
691;0;2015-11-02;Lakossági Hang M;Korlátlan Net;LAK
692;1;2022-07-18;Lakossági Hang Korlátlan;Korlátlan Net;LAK
693;0;2017-02-11;Lakossági Hang XS;Korlátlan Net;LAK
694;0;2013-01-15;Lakossági Hang Korlátlan;Net 5GB;LAK
695;0;2019-09-30;Lakossági Hang XS;Net 3GB;LAK
696;0;2012-10-16;Lakossági Hang M;Net 5GB;LAK
697;1;2020-09-23;Lakossági Hang M;Net 5GB;LAK
698;0;2012-06-21;Lakossági Hang Korlátlan;Korlátlan Net;LAK
699;0;2016-06-15;Üzleti Hang M;Vállalkozók Netje;ENT
700;0;2022-03-15;Lakossági Hang Korlátlan;Net 3GB;LAK
701;0;2020-07-11;Lakossági Hang M;Net 3GB;LAK
702;0;2010-12-05;Lakossági Hang Korlátlan;Net 3GB;LAK
703;0;2020-05-25;Lakossági Hang Korlátlan;Net 5GB;LAK
704;0;2013-04-20;Lakossági Hang M;Korlátlan Net;LAK
705;0;2022-09-15;Lakossági Hang M;Net 5GB;LAK
706;0;2015-05-17;Lakossági Hang M;Korlátlan Net;LAK
707;0;2014-06-29;Lakossági Hang Korlátlan;Net 3GB;LAK
708;0;2020-05-13;Lakossági Hang XS;Net 3GB;LAK
709;0;2011-10-02;Lakossági Hang XS;Korlátlan Net;LAK
710;0;2013-09-13;Lakossági Hang Korlátlan;Net 5GB;LAK
711;0;2018-10-16;Lakossági Hang XS;Net 5GB;LAK
712;0;2017-10-02;Lakossági Hang M;Net 3GB;LAK
713;0;2020-12-18;Lakossági Hang M;Net 3GB;LAK
714;0;2020-03-30;Lakossági Hang XS;Net 3GB;LAK
715;0;2020-07-14;Lakossági Hang XS;Net 5GB;LAK
716;0;2017-01-03;Lakossági Hang XS;Net 5GB;LAK
717;0;2016-11-14;Lakossági Hang M;Net 3GB;LAK
718;0;2018-06-23;Lakossági Hang Korlátlan;Korlátlan Net;LAK
719;0;2012-03-22;Lakossági Hang XS;Net 3GB;LAK
720;0;2020-04-10;Lakossági Hang XS;Net 5GB;LAK
721;1;2010-09-07;Lakossági Hang M;Net 5GB;LAK
722;0;2019-06-11;Lakossági Hang XS;Net 5GB;LAK
723;0;2019-07-05;Lakossági Hang XS;Net 5GB;LAK
724;0;2012-11-25;Lakossági Hang M;Korlátlan Net;LAK
725;0;2018-11-21;Lakossági Hang M;Korlátlan Net;LAK
726;0;2020-09-01;Lakossági Hang Korlátlan;Korlátlan Net;LAK
727;0;2021-11-24;Lakossági Hang XS;Korlátlan Net;LAK
728;0;2012-03-10;Lakossági Hang Korlátlan;Net 3GB;LAK
729;0;2013-04-09;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
730;0;2020-01-25;Lakossági Hang M;Net 5GB;LAK
731;0;2011-02-17;Lakossági Hang Korlátlan;Net 3GB;LAK
732;0;2015-11-18;Lakossági Hang M;Net 5GB;LAK
733;1;2019-08-04;Lakossági Hang M;Net 3GB;LAK
734;0;2018-02-05;Lakossági Hang XS;Net 3GB;LAK
735;0;2013-05-05;Lakossági Hang XS;Korlátlan Net;LAK
736;0;2015-07-17;Lakossági Hang Korlátlan;Net 3GB;LAK
737;0;2011-03-29;Lakossági Hang Korlátlan;Net 5GB;LAK
738;0;2021-12-22;Lakossági Hang Korlátlan;Korlátlan Net;LAK
739;0;2019-06-24;Lakossági Hang Korlátlan;Korlátlan Net;LAK
740;0;2018-06-26;Üzleti Hang M;ÜzlNet Korlátlan;ENT
741;0;2020-10-20;Lakossági Hang M;Korlátlan Net;LAK
742;0;2015-05-29;Lakossági Hang Korlátlan;Net 5GB;LAK
743;0;2014-02-03;Üzleti Hang M;ÜzlNet 2GB;ENT
744;0;2022-01-13;Üzleti Hang M;ÜzlNet Korlátlan;ENT
745;0;2023-01-25;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
746;0;2023-01-13;Lakossági Hang XS;Net 3GB;LAK
747;1;2017-06-05;Lakossági Hang Korlátlan;Net 5GB;LAK
748;0;2017-10-30;Lakossági Hang Korlátlan;Korlátlan Net;LAK
749;0;2016-12-25;Lakossági Hang XS;Net 3GB;LAK
750;0;2020-05-07;Lakossági Hang Korlátlan;Net 5GB;LAK
751;0;2015-01-30;Lakossági Hang XS;Net 3GB;LAK
752;0;2018-05-30;Lakossági Hang XS;Korlátlan Net;LAK
753;0;2016-10-29;Lakossági Hang XS;Net 3GB;LAK
754;0;2013-06-02;Lakossági Hang Korlátlan;Net 5GB;LAK
755;0;2018-10-15;Lakossági Hang Korlátlan;Net 5GB;LAK
756;0;2011-02-23;Lakossági Hang XS;Net 5GB;LAK
757;1;2012-05-21;Lakossági Hang Korlátlan;Korlátlan Net;LAK
758;1;2018-01-25;Lakossági Hang XS;Korlátlan Net;LAK
759;0;2022-02-07;Lakossági Hang XS;Net 5GB;LAK
760;0;2020-01-30;Lakossági Hang M;Net 5GB;LAK
761;1;2014-07-11;Lakossági Hang Korlátlan;Net 5GB;LAK
762;0;2021-02-02;Lakossági Hang M;Net 3GB;LAK
763;0;2013-05-12;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
764;0;2011-01-24;Lakossági Hang XS;Korlátlan Net;LAK
765;0;2016-05-08;Lakossági Hang XS;Net 3GB;LAK
766;0;2016-08-11;Lakossági Hang Korlátlan;Net 5GB;LAK
767;0;2022-03-21;Lakossági Hang M;Net 5GB;LAK
768;0;2022-10-04;Lakossági Hang M;Net 5GB;LAK
769;0;2022-12-12;Lakossági Hang XS;Net 3GB;LAK
770;0;2016-03-06;Lakossági Hang Korlátlan;Korlátlan Net;LAK
771;0;2020-06-30;Lakossági Hang M;Korlátlan Net;LAK
772;0;2018-11-24;Üzleti Hang M;ÜzlNet Korlátlan;ENT
773;0;2016-06-05;Lakossági Hang M;Korlátlan Net;LAK
774;0;2023-03-13;Lakossági Hang M;Korlátlan Net;LAK
775;0;2021-09-22;Lakossági Hang M;Korlátlan Net;LAK
776;0;2012-04-07;Lakossági Hang Korlátlan;Net 3GB;LAK
777;0;2020-07-11;Lakossági Hang M;Net 5GB;LAK
778;1;2014-05-24;Lakossági Hang M;Korlátlan Net;LAK
779;0;2020-02-15;Lakossági Hang XS;Net 3GB;LAK
780;0;2018-09-29;Lakossági Hang Korlátlan;Korlátlan Net;LAK
781;0;2013-08-13;Lakossági Hang M;Korlátlan Net;LAK
782;1;2013-02-01;Lakossági Hang M;Korlátlan Net;LAK
783;0;2013-05-08;Lakossági Hang M;Net 3GB;LAK
784;0;2013-02-24;Lakossági Hang M;Korlátlan Net;LAK
785;0;2010-03-17;Lakossági Hang XS;Net 3GB;LAK
786;0;2018-12-28;Lakossági Hang XS;Net 5GB;LAK
787;0;2022-08-28;Lakossági Hang XS;Korlátlan Net;LAK
788;0;2011-09-09;Üzleti Hang XL;ÜzlNet Korlátlan;ENT
789;0;2018-06-20;Lakossági Hang Korlátlan;Net 5GB;LAK
